id_gminy,id,siedziba 
440,4793,"Szkoła Podstawowa w Mikłusach, Mikłusy 37, 21-404 Trzebieszów"
440,4794,"Szkoła Podstawowa w Celinach, Celiny 86, 21-404 Trzebieszów"
440,4795,"Zespół Szkolno-Przedszkolny w Dębowicy, Dębowica 70, 21-404 Trzebieszów"
440,4796,"Szkoła Podstawowa w Szaniawach, Szaniawy-Matysy 4, 21-404 Trzebieszów"
440,4797,"Gminny Ośrodek Kultury i Wypoczynku w Trzebieszowie, Trzebieszów Drugi 31, 21-404 Trzebieszów"
440,4798,"Szkoła Podstawowa w Jakuszach, Jakusze 56, 21-404 Trzebieszów"
441,4799,"Szkoła Podstawowa w Wólce Domaszewskiej, Wólka Domaszewska 17, 21-411 Wojcieszków"
441,4800,"Świetlica w Burcu, Burzec 125, 21-411 Wojcieszków"
441,4801,"Szkoła Podstawowa w Woli Bystrzyckiej, Wola Bystrzycka 84, 21-411 Wojcieszków"
441,4802,"Szkoła Podstawowa w Oszczepalinie Drugim, Oszczepalin Drugi 63, 21-411 Wojcieszków"
441,4803,"Urząd Gminy w Wojcieszkowie, ul. Kościelna 46, 21-411 Wojcieszków"
441,4804,"Świetlica w Wojcieszkowie, Kościelna 46, 21-411 Wojcieszków"
441,4805,"Szkoła Podstawowa w Siedliskach, Siedliska 165, 21-411 Wojcieszków"
441,4806,"Szkoła Podstawowa w Hermanowie, Hermanów 12, 21-411 Wojcieszków"
442,4807,"Szkoła Podstawowa w Jarczewie, Jarczew Jarczew 55, 21-426 Wola Mysłowska"
442,4808,"Szkoła Podstawowa w Lisikierzu, Lisikierz Lisikierz 22a, 21-426 Wola Mysłowska"
442,4809,"Szkoła Podstawowa w Wandowie, Wandów Wandów 75, 21-426 Wola Mysłowska"
442,4810,"Sala Konferencyjna Urzędu Gminy w Woli Mysłowskiej, Wola Mysłowska 57, 21-426 Wola Mysłowska"
443,4811,"Przedszkole Miejskie nr 2, ul. Piłsudskiego 18, 21-400 Łuków"
443,4812,"Szkoła Podstawowa Nr 3, ul. Konarskiego 3, 21-400 Łuków"
443,4814,"Szkoła Podstawowa nr 5, ul. Siedlecka 56, 21-400 Łuków"
443,4815,"Przedszkole Integracyjne nr 1, Ks. dr Mariana Bednarczyka 3, 21-400 Łuków"
443,4816,"Agencja Restrukturyzacji i Modernizacji Rolnictwa Biuro Powiatowe, ul. Przemysłowa 15, 21-400 Łuków"
443,4817,"Urząd Miasta Łuków, ul. Piłsudskiego 17, 21-400 Łuków"
443,4818,"Zespół Szkół nr 1, Al. T. Kościuszki 10, 21-400 Łuków"
443,4820,"Szkoła Podstawowa Nr 4 z Oddziałami Integracyjnymi, ul. 11 Listopada 20, 21-400 Łuków"
443,4821,"Łukowski Ośrodek Kultury, ul. Kardynała Wyszyńskiego 20, 21-400 Łuków"
443,4822,"Powiatowy Urząd Pracy, ul. Piłsudskiego 14, 21-400 Łuków"
443,4823,"Zespół Szkół nr 2, ul. Warszawska 88, 21-400 Łuków"
443,4824,"Zakład Gospodarki Lokalowej, ul. Warszawska 24, 21-400 Łuków"
443,4825,"Szkoła Policealna-Medyczne Studium Zawodowe, ul. Kryńskiego 10, 21-400 Łuków"
443,4826,"Zespół Szkolno-Przedszkolny, ul. Partyzantów 15, 21-400 Łuków"
443,4827,"Przedsiębiorstwo Usług i Inżynierii Komunalnej, ul. Partyzantów 6b, 21-400 Łuków"
443,4828,"Szkoła Podstawowa Nr 2 Oddziałami Dwujęzycznymi, ul. Cieszkowizna 13, 21-400 Łuków"
443,4829,"Przedsiębiorstwo Energetyki Cieplnej, ul. Świderska 42, 21-400 Łuków"
443,4831,"Zespół Szkolno-Przedszkolny, ul. Stasia i Nel 2, 21-400 Łuków"
443,4832,"Samodzielny Publiczny Zakład Opieki Zdrowotnej w Łukowie, dr A. Rogalińskiego 3, 21-400 Łuków"
444,4833,"Urząd Miasta, pl. T. Kościuszki 1, 21-450 Stoczek Łukowski"
444,4834,"Zespół Oświatowy w Stoczku Łukowskim, Plac Wielgoska Stanisława 5, 21-450 Stoczek Łukowski"
445,4835,"Zespół Szkoły Podstawowej i Przedszkola Samorządowego, ul. Józefa Piłsudskiego 1, 24-350 Chodel"
445,4836,"Osiny Remiza OSP, Osiny 43, 24-350 Chodel"
445,4837,"Gminny Ośrodek Kultury Chodel, ul. Rynek 45, 24-350 Chodel"
445,4838,"Godów Budynek Gminny, Godów 106, 24-350 Chodel"
445,4839,"Szkoła Podstawowa, Ratoszyn Drugi 192, 24-350 Chodel"
446,4840,"Zespół Szkół Ogólnokształcących w Józefowie nad Wisłą, Opolska 10a, 24-340 Józefów nad Wisłą"
446,4841,"Szkoła Podstawowa w Chruślinie, Chruślina 108, 24-340 Józefów nad Wisłą"
446,4842,"Szkoła Podstawowa w Starych Boiskach, Stare Boiska 33, 24-340 Józefów nad Wisłą"
446,4843,"Środowiskowy Dom Samopomocy w Prawnie, Prawno 21, 24-340 Józefów nad Wisłą"
446,4844,"Remiza OSP w Basonii, Basonia 97, 24-340 Józefów nad Wisłą"
446,4845,"Remiza OSP w Kaliszanach-Kolonii, Kaliszany-Kolonia 50a, 24-340 Józefów nad Wisłą"
447,4846,"Lokal Szkoły Podstawowej w Karczmiskach Pierwszych, Karczmiska Pierwsze ul. Szkolna 1, 24-310 Karczmiska"
447,4847,"Lokal Urzędu Gminy w Karczmiskach Pierwszych, Karczmiska Pierwsze Centralna 17, 24-310 Karczmiska"
447,4848,"Lokal Szkoły Podstawowej w Głusku Dużym Kolonia, Głusko Duże-Kolonia 54, 24-310 Karczmiska"
447,4849,"Lokal Szkoły Podstawowej w Słotwinach, Słotwiny 125, 24-310 Karczmiska"
447,4850,"Lokal Strażnicy OSP w Zaborzu, Zaborze 25, 24-310 Karczmiska"
447,4851,"Lokal Strażnicy OSP w Uściążu, Uściąż 95 A, 24-120 Kazimierz Dolny"
448,4852,"Szkoła Podstawowa w Braciejowicach, Braciejowice 137, 24-335 Łaziska"
448,4853,"Szkoła Podstawowa im. Jana Kochanowskiego w Łaziskach, Łaziska 79, 24-335 Łaziska"
448,4854,"Szkoła Podstawowa w Kamieniu, Piotrawin 116, 24-335 Łaziska"
448,4855,"Remiza Ochotniczej Straży Pożarnej w Niedźwiadzie Dużej, Niedźwiada Duża 25A, 24-335 Łaziska"
448,4856,"Szkoła Podstawowa w Zakrzowie, Zakrzów 25A, 24-335 Łaziska"
448,4857,"Remiza Ochotniczej Straży Pożarnej w Kępie Gosteckiej, Kępa Gostecka 56, 24-335 Łaziska"
449,4858,"lokal Opolskiego Centrum Kultury, ul. Lubelska 30, 24-300 Opole Lubelskie"
449,4859,"lokal Spółdzielni Mieszkaniowej, ul. Morwowa 3, 24-300 Opole Lubelskie"
449,4860,"Centrum Fabryczna, ul. Fabryczna 28A, 24-300 Opole Lubelskie"
449,4861,"lokal M-G Biblioteki Publicznej, ul. Stary Rynek 46, 24-300 Opole Lubelskie"
449,4862,"lokal Szkoły Podstawowej Nr 1, ul. Szkolna 5, 24-300 Opole Lubelskie"
449,4863,"lokal OSP, Wrzelowiec ul. Długa 4, 24-300 Opole Lubelskie"
449,4864,"lokal Szkoły Podstawowej, Wandalin 71, 24-300 Opole Lubelskie"
449,4865,"lokal świetlicy wiejskiej, Trzebiesza 1, 24-320 Poniatowa"
449,4866,"lokal Szkoły Podstawowej, Stare Komaszyce 43, 24-300 Opole Lubelskie"
449,4867,"lokal Szkoły Podstawowej, Kluczkowice 128, 24-300 Opole Lubelskie"
449,4868,"lokal Szkoły Podstawowej, Puszno Godowskie 99, 24-300  Opole Lubelskie"
449,4869,"lokal świetlicy wiejskiej, Emilcin 1, 24-300  Opole Lubelskie"
449,4870,"lokal Szkoły Podstawowej, Skoków 84, 24-300 Opole Lubelskie"
449,4871,"lokal Szkoły Podstawowej, Ćwiętalka 2a, 24-300 Opole Lubelskie"
449,4872,"lokal Szkoły Podstawowej, Niezdów 97, 24-300 Opole Lubelskie"
449,4873,"lokal świetlicy wiejskiej, Elżbieta 45, 24-300 Opole Lubelskie"
449,4874,"Zakład Karny w Opolu Lubelskim-sala lekcyjna w budynku Zespołu Szkół, Owocowa 7, 24-300 Opole Lubelskie"
449,4875,"Świetlica szpitalna, Szpitalna 9, 24-300 Opole Lubelskie"
450,4876,"Szkoła Podstawowa, ul. Szkolna 8, 24-320 Poniatowa"
450,4877,"Szkoła Podstawowa, ul. Szkolna 9, 24-320 Poniatowa"
450,4878,"Świetlica PSM, ul. 1 Maja 15, 24-320 Poniatowa"
450,4879,"Gminne Przedsiębiorstwo Gospodarki Komunalnej, ul. Młodzieżowa 4, 24-320 Poniatowa"
450,4880,"Centrum Kultury Promocji i Turystyki, ul. Fabryczna 1, 24-320 Poniatowa"
450,4881,"Świetlica PSM Nasz Dom, ul. Sosnowa 4, 24-320 Poniatowa"
450,4882,"Szkoła Podstawowa, Niezabitów 46, 24-320 Poniatowa"
450,4883,"Szkoła Podstawowa, Kowala Druga 29, 24-320 Poniatowa"
450,4884,"Szkoła Podstawowa, Kraczewice Prywatne 78, 24-320 Poniatowa"
450,4885,"Szkoła Podstawowa, Poniatowa-Kolonia 13, 24-320 Poniatowa"
450,4886,"Społeczna Szkoła Podstawowa, Dąbrowa Wronowska 41, 24-320 Poniatowa"
450,4887,"Powiatowe Centrum Zdrowia Sp. z o. o. w Opolu Lubelskim, Szpital, Fabryczna 18, 24-320 Poniatowa"
450,4888,"Samodzielne Publiczne Sanatorium Gruźlicy i Chorób Płuc, Fabryczna 6, 24-320 Poniatowa"
451,4889,"Lokal Szkoły Podstawowej w Wilkowie, Wilków 66A, 24-313 Wilków"
451,4890,"Lokal byłej Szkoły Podstawowej, Dobre 13, 24-313 Wilków"
451,4891,"Lokal Szkoły Podstawowej w Rogowie, Rogów 92, 24-313 Wilków"
451,4892,"Lokal Zespołu Szkół Publicznych w Zagłobie, Zagłoba 21, 24-313 Wilków"
451,4893,"Świetlica Wiejska w Kępie Choteckiej, Kępa Chotecka 7A, 24-313 Wilków"
451,4894,"Świetlica Wiejska w Zastowie Planowskim, Zastów Polanowski 60, 24-313 Wilków"
451,4895,"Remiza Ochotniczej Straży Pożarnej w Kosiorowie, Kosiorów 36, 24-313 Wilków"
451,4896,"Remiza Ochotniczej Straży Pożarnej w Wólce Polanowskiej, Wólka Polanowska 86, 24-313 Wilków"
452,4897,"Gminny Ośrodek Kultury w Dębowej Kłodzie, Dębowa Kłoda 116A, 21-211 Dębowa Kłoda"
452,4898,"Szkoła Podstawowa w Kodeńcu, Kodeniec 71, 21-211 Dębowa Kłoda"
452,4899,"Świetlica Wiejska w Stępkowie, Stępków 52, 21-211 Dębowa Kłoda"
452,4900,"Remiza Strażacka w Chmielowie, Chmielów 61, 21-211 Dębowa Kłoda"
453,4901,"Gminna Biblioteka Publiczna w Jabłoniu, ul. Jadwigi Tokarskiej 2/3, 21-205 Jabłoń"
453,4902,"Szkoła Podstawowa w Gęsi, Gęś 165, 21-205 Jabłoń"
453,4903,"Szkoła Podstawowa im. Amelii hr. Łubieńskiej w Kolanie, Kolano-Kolonia 44, 21-205 Jabłoń"
453,4904,"Szkoła Podstawowa w Paszenkach, Paszenki 78, 21-205 Jabłoń"
453,4905,"Dom Pomocy Społecznej w Kalince, Kalinka 12 - 13, 21-205 Jabłoń"
453,4906,"Szkoła Podstawowa w Dawidach, Dawidy 56, 21-205 Jabłoń"
454,4907,"Gminny Ośrodek Kultury w Milanowie, ul. Kościelna 3, 21-210  Milanów"
454,4908,"Szkoła Podstawowa w Rudnie, Rudno Ii 129 B, 21-210 Milanów"
454,4909,"Szkoła Podstawowa w Kostrach, Kostry 1, 21-210 Milanów"
454,4910,"Publiczna """"Mała Szkoła Podstawowa"""" w Radczu, Radcze 88, 21-210  Milanów"
454,4911,"Świetlica Wiejska w Cichostowie, Cichostów-Kolonia Cichostów-Kolonia 19A, 21-210 Milanów"
455,4912,"Szkoła Podstawowa Nr 1 w Parczewie, ul. 11 Listopada 90, 21-200 Parczew"
455,4913,"Szkoła Podstawowa Nr 3 w Parczewie, ul. Spółdzielcza 7, 21-200 Parczew"
455,4914,"Publiczne Przedszkole Nr 2 w Parczewie, ul. Spółdzielcza 5, 21-200 Parczew"
455,4915,"Urząd Miejski w Parczewie, ul. Warszawska 24, 21-200 Parczew"
455,4916,"Zespół Szkół Ponadgimnazjalnych w Parczewie, ul. Wojska Polskiego 1, 21-200 Parczew"
455,4917,"Publiczne Przedszkole Nr 1 w Parczewie, ul. Wojska Polskiego 8a, 21-200 Parczew"
455,4918,"Zakład Doskonalenia Zawodowego w Parczewie, ul. Harcerska 8, 21-200 Parczew"
455,4919,"Szkoła Podstawowa Nr 2 w Parczewie, ul. Polna 34, 21-200 Parczew"
455,4920,"Remiza Strażacka w Koczergach, Koczergi 97, 21-200 Parczew"
455,4921,"Publiczna Szkoła Podstawowa w Tyśmienicy, Tyśmienica 115, 21-200 Parczew"
455,4922,"Zespół Placówek Szkolnych w Przewłoce, Przewłoka 98, 21-200 Parczew"
455,4923,"Samodzielny Publiczny Zakład Opieki Zdrowotnej w Parczewie, KOŚCIELNA 136, 21-200 Parczew"
456,4926,"Zespół Placówek Oświatowych w Podedwórzu, Podedwórze 96, 21-222 Podedwórze"
456,4925,"Świetlica wiejska w Podedwórzu, Podedwórze 46A, 21-222 Podedwórze"
457,4927,"Sala Gimnastyczna w Siemieniu, ul. Kościelna 1, 21-220 Siemień"
457,4928,"Świetlica Wiejska w Żminnem, Żminne 30, 21-220 Siemień"
457,4929,"Remiza OSP w Działyniu, Działyń 4, 21-220 Siemień"
457,4930,"Szkoła Podstawowa w Gródku Szlacheckim, Gródek Szlachecki 140, 21-220 Siemień"
458,4931,"Świetlica w Nowym Orzechowie, Nowy Orzechów 42, 21-230 Sosnowica"
458,4933,"Szkoła Podstawowa w Sosnowicy, ul. Wojska Polskiego 27, 21-230 Sosnowica"
458,4934,"Budynek gminny w Zienkach, Zienki 11, 21-230 Sosnowica"
459,4935,"Urząd Gminy, ul. Rynek 14, 24-105 Baranów"
459,4936,"Zespół Szkolno-Przedszkolny, ul. Szkolna 2, 24-105 Baranów"
459,4937,"Świetlica wiejska, Zagóźdź 25, 24-105 Baranów"
459,4938,"Świetlica wiejska, Łukawka 26B, 24-105 Baranów"
459,4939,"Świetlica wiejska, Kozioł 40B, 24-105 Baranów"
459,4940,"Świetlica wiejska, Śniadówka 48, 24-105 Baranów"
459,4941,"Dom Seniora """"A w sercu maj"""", Wola Czołnowska 64, 24-105 Baranów"
460,4942,"Gminny Ośrodek Kultury, sala widowiskowa, Plac Wolności 1, 24-123 Janowiec"
460,4943,"Gminny Ośrodek Kultury, świetlica, Plac Wolności 1, 24-123 Janowiec"
460,4944,"Strażnica OSP, Wojszyn 49, 24-123 Janowiec"
461,4945,"Zespół Szkół im. Jana Koszczyca-Witkiewicza, ul. Nadwiślańska 9, 24-120 Kazimierz Dolny"
461,4946,"Gminny Zespół Szkół, ul. Szkolna 1, 24-120 Kazimierz Dolny"
461,4947,"Szkoła Podstawowa, Bochotnica Zamłynie 1, 24-120 Kazimierz Dolny"
461,4948,"Szkoła Podstawowa im. Marii Kuncewiczowej, Rzeczyca 69, 24-120 Kazimierz Dolny"
461,4949,"Budynek byłej szkoły podstawowej, Parchatka 83, 24-120 Kazimierz Dolny"
462,4950,"Gminny Ośrodek Kultury, ul. Lubelska 93, 24-130 Końskowola"
462,4951,"Szkoła Podstawowa im. Henryka Sienkiewicza w Końskowoli (budynek Szkoły Podstawowej), ul. Lubelska 81, 24-130 Końskowola"
462,4952,"Szkoła Podstawowa im. Henryka Sienkiewicza w Końskowoli (budynek Gimnazjum), ul. Lubelska 81, 24-130 Końskowola"
462,4953,"Urząd Gminy Końskowola, ul. Pożowska 3a, 24-130 Końskowola"
462,4954,"Zespół Placówek Oświatowych, Stary Pożóg 57, 24-130 Końskowola"
462,4955,"Remiza OSP, Witowice 42B, 24-130 Końskowola"
462,4956,"Remiza OSP, Skowieszyn 45 A, 24-130 Końskowola"
462,4957,"Remiza OSP, Stok 85A, 24-130 Końskowola"
462,4958,"Szkoła Podstawowa, Chrząchów 11A, 24-130 Końskowola"
462,4959,"Ludowy Dom Spotkań, Sielce 66, 24-130 Końskowola"
463,4960,"Gminny Ośrodek Kultury, ul. Kilińskiego 2a, 24-170 Kurów"
463,4961,"Lokal, ul. Wojska Polskiego 1, 24-170 Kurów"
463,4962,"Świetlica wiejska, Brzozowa Gać 3a, 24 - 170  Kurów"
463,4963,"Remiza OSP, Płonki 41A, 24 - 170  Kurów"
463,4964,"Świetlica wiejska, Kłoda 12a, 24 - 170  Kurów"
463,4965,"Świetlica wiejska, Choszczów 49A, 24-170 Kurów"
463,4966,"Zespół Placówek Oświatowych, Klementowice 230, 24-170 Kurów"
464,4967,"Szkoła Podstawowa, ul. Lubelska 80, 24-173 Markuszów"
464,4968,"Gminny Dom Kultury, ul. M. Sobieskiego 1, 24-173 Markuszów"
464,4969,"Dom Ludowy, Bobowiska 35a, 24-173 Markuszów"
464,4970,"Dom Ludowy, Łany 69a, 24-173 Markuszów"
465,4971,"SP ZOZ w Nałęczowie, ul. Kolejowa 7, 24-150 Nałęczów"
465,4972,"Liceum Plastyczne w Nałęczowie, ul. Lipowa 30, 24-150 Nałęczów"
465,4973,"CSW """"Energetyk"""" w Nałęczowie, ul. Paderewskiego 10, 24-150 Nałęczów"
465,4974,"Nałęczowski Ośrodek Kultury w Nałęczowie, ul. Lipowa 6, 24-150 Nałęczów"
465,4975,"Szkoła Podstawowa w Drzewcach, Drzewce Kol. 82A, 24-150 Nałęczów"
465,4976,"Remiza OSP w Drzewcach, Drzewce 60, 24-150 Nałęczów"
465,4977,"Szkoła Podstawowa w Sadurkach, Sadurki 106, 24-150 Nałęczów"
465,4978,"Szkoła Podstawowa w Czesławicach, Czesławice 13, 24-150 Nałęczów"
465,4979,"Szkoła Podstawowa w Piotrowicach, Piotrowice 107, 24-150 Nałęczów"
465,4980,"Dwór w Bronicach w Bronicach-Kolonii, Bronice-Kolonia 7, 24-150 Nałęczów"
465,4981,"Kardiologiczny Szpital Uzdrowiskowy, Michała Górskiego 5, 24-150 Nałęczów"
465,4982,"Kolejowy Szpital Uzdrowiskowy, Michała Górskiego 6, 24-150 Nałęczów"
465,4983,"Sanatorium Uzdrowiskowe Rolnik, ul. Michała Górskiego 14, 24-150 Nałęczów"
465,4984,"Sanatorium Uzdrowiskowe Związku Nauczycielstwa Polskiego, Bartosza Głowackiego 7, 24-150 Nałęczów"
465,4985,"Sanatorium Uzdrowiskowe """"Ciche Wąwozy"""", Bartosza Głowackiego 12, 24-150 Nałęczów"
465,4986,"SP Psychiatryczny Zakład Opiekuńczo-Leczniczy w Celejowie Oddział IV w Nałęczowie, Lipowa 37, 24-150 Nałęczów"
466,4987,"Szkoła Podstawowa, Lokal Nr 1, Góra Puławska Ogrodowa 18, 24-100 Puławy"
466,4988,"Szkoła Podstawowa, Lokal Nr 2, Góra Puławska Ogrodowa 18, 24-100 Puławy"
466,4989,"Szkoła Podstawowa, Lokal Nr 1, Gołąb Puławska 32, 24-100 Puławy"
466,4990,"Szkoła Podstawowa, Lokal Nr 2, Gołąb Puławska 32, 24-100 Puławy"
466,4991,"Szkoła Podstawowa, Borowa 9A, 24-100 Puławy"
466,4992,"Szkoła Podstawowa, Bronowice 148, 24-100 Puławy"
466,4993,"Szkoła Podstawowa, Opatkowice 43, 24-100 Puławy"
466,4994,"Szkoła Podstawowa, Leokadiów 40, 24-100 Puławy"
466,4995,"Szkoła Podstawowa, Zarzecze 1, 24-100 Puławy"
467,4997,"Zespół Szkolno-Przedszkolny, ul. Zamkowa 4, 24-160 Wąwolnica"
467,4998,"Szkoła Podstawowa, Karmanowice 85, 24-160 Wąwolnica"
467,4999,"Szkoła Podstawowa, Rąblów 65, 24-160 Wąwolnica"
467,5000,"Samodzielny Publiczny Psychiatryczny Zakład Opiekuńczo-Leczniczy, Celejów 68, 24-120 Kazimierz Dolny"
468,5001,"Budynek Ochotniczej Straży Pożarnej, Bałtów 41, 24-103 Żyrzyn"
468,5002,"Szkoła Podstawowa, ul. Tysiąclecia 143, 24-103 Żyrzyn"
468,5003,"Szkoła Podstawowa, Osiny 235, 24-103 Żyrzyn"
468,5004,"Szkoła Podstawowa, Skrudki 5A, 24-103 Żyrzyn"
468,5005,"Budynek komunalny, Kośmin 7, 24-103 Żyrzyn"
468,5006,"Budynek komunalny, Borysów 53, 24-103 Żyrzyn"
468,5007,"Budynek komunalny, Żerdź 91A, 24-103 Żyrzyn"
468,5008,"Budynek komunalny, Kotliny 105, 24-103 Żyrzyn"
468,5009,"Budynek komunalny, Wola Osińska 80, 24-103 Żyrzyn"
469,5010,"Szkoła Podstawowa nr 10, ul. 6 Sierpnia 30, 24-100 Puławy"
469,5011,"Szkoła Podstawowa Nr 10, ul. 6 Sierpnia 30, 24-100 Puławy"
469,5012,"Zespół Szkół Katolickich, ul. Stanisława Eustachiewicza 1, 24-100 Puławy"
469,5013,"Szkoła Podstawowa Nr 2, Aleja Mała 10, 24-100 Puławy"
469,5020,"Szkoła Podstawowa Nr 11, ul. Legionu Puławskiego 8, 24-100 Puławy"
469,5015,"Starostwo Powiatowe, aleja Królewska 19, 24-100 Puławy"
469,5016,"Zespół Szkół Nr 3, ul. marsz. Józefa Piłsudskiego 74, 24-100 Puławy"
469,5019,"Szkoła Podstawowa Nr 4, ul. Franciszka Zabłockiego 8, 24-100 Puławy"
469,5021,"Zespół Szkół Ogólnokształcących Nr 1, ul. Kaniowczyków 32, 24-100 Puławy"
469,5022,"Zespół Szkół Technicznych, ul. Wojska Polskiego 7, 24-100 Puławy"
469,5023,"Szkoła Podstawowa Nr 1, ul. Kaniowczyków 1, 24-100 Puławy"
469,5024,"Miejskie Przedszkole Nr 5, Juliusza Słowackiego 5a, 24-100 Puławy"
469,5026,"Środowiskowy Dom Samopomocy, ul. Adama Mickiewicza 2a, 24-100 Puławy"
469,5027,"POK """"Dom Chemika"""", ul. Wojska Polskiego 4, 24-100 Puławy"
469,5028,"Zespół Szkół Nr 1, ul. Polna 18, 24-100 Puławy"
469,5029,"Zespół Szkół Ogólnokształcących Nr 2, ul. Zygmunta Wróblewskiego 11, 24-100 Puławy"
469,5030,"Szkoła Podstawowa Nr 6, ul. Juliana Ursyna Niemcewicza 4, 24-100 Puławy"
469,5031,"Szkoła Podstawowa Nr 3, ul. Jaworowa 5, 24-100 Puławy"
469,5032,"Zespół Szkół Nr 2, ul. Jaworowa 1, 24-100 Puławy"
469,5033,"Samodzielny Publiczny Zakład Opieki Zdrowotnej (szpital), ul. Józefa Bema 1, 24-100 Puławy"
470,5034,"Szkoła Podstawowa w Borkach, ul. Wojska Polskiego 26, 21-345 Borki"
470,5035,"Szkoła Podstawowa w Krasewie, Krasew 84, 21-345 Borki"
470,5036,"Szkoła Podstawowa w Tchórzewie-Kolonii, Tchórzew-Kolonia 186, 21-345 Borki"
470,5037,"Gminny Ośrodek Kultury i Sportu w Woli Osowińskiej, Wola Osowińska ul. Wesoła 29, 21-345 Borki"
470,5038,"Remiza OSP w Starej Wsi, Stara Wieś 33A, 21-345 Borki"
471,5039,"Remiza Ochotniczej Straży Pożarnej w Czemiernikach, ul. Zamkowa 11, 21-306 Czemierniki"
471,5040,"Remiza Ochotniczej Straży Pożarnej w Bełczącu, Bełcząc 187, 21-306 Czemierniki"
471,5041,"Świetlica wiejska w Niewęgłoszu, Niewęgłosz 44, 21-306 Czemierniki"
471,5042,"Budynek po byłym sklepie, Stoczek 47, 21-306 Czemierniki"
471,5043,"Świetlica wiejska w Wygnanowie, Wygnanów 92, 21-306 Czemierniki"
472,5044,"Zespół Oświatowy w Brzozowicy Dużej, Brzozowica Duża 83, 21-302 Kąkolewnica"
472,5045,"Zespół Oświatowy w Kąkolewnicy, Szkolna 4, 21-302 Kąkolewnica"
472,5046,"Gminny Ośrodek Kultury w Kąkolewnicy, Lubelska 16, 21-302 Kąkolewnica"
472,5047,"Zespół Oświatowy w Polskowoli, Polskowola 131, 21-302 Kąkolewnica"
472,5048,"Szkoła Podstawowa w Olszewnicy, Olszewnica 170, 21-302 Kąkolewnica"
472,5049,"Szkoła Podstawowa w Turowie, Turów 76, 21-302 Kąkolewnica"
472,5050,"Szkoła Podstawowa w Żakowoli Poprzecznej, Żakowola Poprzeczna 43, 21-302 Kąkolewnica"
472,5051,"Szkoła Podstawowa w Grabowcu, Grabowiec 35, 21-302 Kąkolewnica"
473,5052,"Szkoła Podstawowa w Komarówce Podlaskiej, ul. Wojska Polskiego 7, 21-311 Komarówka Podlaska"
473,5053,"Budynek Szkoły w Derewicznie, Derewiczna 88, 21-311 Komarówka Podlaska"
473,5054,"Warsztat Terapii Zajęciowej w Kolembrodach, Kolembrody 60A, 21-311 Komarówka Podlaska"
473,5055,"Remiza OSP w Przegalinach Dużych, Przegaliny Duże 125, 21-311 Komarówka Podlaska"
473,5056,"Remiza OSP w Wiskach, Wiski 15, 21-311 Komarówka Podlaska"
474,5057,"Remiza OSP w Branicy Radzyńskiej-Kolonii, Branica Radzyńska-Kolonia 49A, 21-300 Radzyń Podlaski"
474,5058,"Dom Ludowy w Ustrzeszy, Ustrzesz 34A, 21-300 Radzyń Podlaski"
474,5059,"Szkoła Podstawowa w Białce, Białka 49A, 21-300 Radzyń Podlaski"
474,5060,"Remiza OSP w Płudach, Płudy 16, 21-300 Radzyń Podlaski"
474,5061,"Szkoła Podstawowa w Brzostówcu, Brzostówiec 72, 21-300 Radzyń Podlaski"
474,5062,"Sala gimnastyczna przy Szkole Podstawowej w Żabikowie, Żabików 65A, 21-300 Radzyń Podlaski"
474,5063,"Szkoła Podstawowa w Białej, Biała 30, 21-300 Radzyń Podlaski"
474,5064,"Zespół Szkół w Zabielu, Zabiele 8B, 21-300 Radzyń Podlaski"
