id,id_gminy,siedziba 
14653,1354,"¯³obek Samorz¹dowy, ul. ksiêdza Ka³u¿y 15, 46-040 Ozimek"
14654,1354,"Œwietlica wiejska, Krzy¿owa Dolina ul. Powstañców Œl¹skich 29, 46-040 Ozimek"
14655,1354,"Szpital Œw. Rocha w Ozimku, ul. Czêstochowska 31, 46-040 Ozimek"
14656,1355,"Œwietlica wiejska, Lubienia ul. Wiejska 38, 46-090 Popielów"
14657,1355,"Samorz¹dowe Centrum Kultury, Turystyki i Rekreacji (sala nr 3), ul. Powstañców 34, 46-090 Popielów"
14658,1355,"Samorz¹dowe Centrum Kultury, Turystyki i Rekreacji (sala widowiskowa), ul. Powstañców 34, 46-090 Popielów"
14659,1355,"Publiczna Szko³a Podstawowa (sala nr 3), ul. Micha³a 2, 46-083 Stare Sio³kowice"
14660,1355,"Publiczna Szko³a Podstawowa (sala nr 2), ul. Micha³a 2, 46-083 Stare Sio³kowice"
14661,1355,"Publiczna Szko³a Podstawowa (œwietlica szkolna), ul. Kolejowa 9, 46-037 Kar³owice"
14662,1355,"Publiczna Szko³a Podstawowa (sala nr 23), ul. Kolejowa 9, 46-037 Kar³owice"
14663,1355,"Œwietlica wiejska, Stare Kolnie ul. Wiejska 2a, 46-090 Popielów"
14664,1356,"Salka parafialna, Chrz¹szczyce ul. Opolska 32, 46-060 Prószków"
14665,1356,"Publiczna Szko³a Podstawowa im. Bronis³awa Koraszewskiego w Prószkowie, ul. Szkolna 6, 46-060 Prószków"
14666,1356,"Publiczna Szko³a Podstawowa, Ligota Prószkowska ul. Szkolna 25, 46-060 Prószków"
14667,1356,"Zespó³ Szkolno-Przedszkolny, Boguszyce ul. Opolska 17, 46-061 Prószków"
14668,1356,"Œwietlica Wiejska, Zimnice Wielkie ul. Opolska 47, 46-061 Prószków"
14669,1356,"Sala przy stacji Caritas, Przysiecz ul. Szkolna 14, 46-060 Prószków"
14670,1356,"Zespó³ Szkolno-Przedszkolny im. Pisarzy Œl¹skich w Z³otnikach, Z³otniki ul. Opolska 40, 46-060 Prószków"
14671,1356,"Sala Gminnego Zarz¹du TSKN, ul. Zamkowa 2, 46-060 Prószków"
14672,1356,"Dom Pomocy Spo³ecznej w Prószkowie, ul. Zamkowa 8, 46-060 Prószków"
14673,1357,"Szko³a Podstawowa, K¹ty Opolskie ul. Szkolna 8, 46-050 Tarnów Opolski"
14674,1357,"Publiczna Szko³a Podstawowa w K¹tach Opolskich, Przywory ul. Krapkowicka 4, 46-050 Tarnów Opolski"
14675,1357,"Gminny Oœrodek Kultury-Filia Miedziana, Miedziana ul. Wiejska 68, 46-050 Tarnów Opolski"
14676,1357,"Remiza OSP, Kosorowice ul. Opolska 9a, 46-050 Tarnów Opolski"
14677,1357,"Remiza OSP, ul. Ksiêdza Klimasa 9, 46-050 Tarnów Opolski"
14678,1357,"Publiczna Szko³a Podstawowa, ul. Kopernika 10, 46-050 Tarnów Opolski"
14679,1357,"Gminny Oœrodek Kultury, ul. Osiedle Zak³adowe 7, 46-050 Tarnów Opolski"
14680,1357,"Szko³a Podstawowa, Nak³o ul. Strzelecka 51, 46-050 Tarnów Opolski"
14681,1357,"Remiza OSP, Raszowa ul. Ozimska 39, 46-050 Tarnów Opolski"
14682,1358,"Œwietlica Wiejska w Szyd³owie, Szyd³ów ul. Koœcielna 2, 49-130 Tu³owice"
14683,1358,"Œwietlica Wiejska w Skarbiszowicach, Skarbiszowice 17, 49-130 Tu³owice"
14684,1358,"Œwietlica Wiejska w Goszczowicach, Goszczowice 43a, 49-130 Tu³owice"
14685,1358,"Zespó³ Szkó³ w Tu³owicach, ul. Zamkowa 1, 49-130 Tu³owice"
14686,1358,"Tu³owicki Oœrodek Kultury w Tu³owicach, ul. Porcelanowa 8, 49-130 Tu³owice"
14687,1358,"Publiczna Szko³a Podstawowa w Tu³owicach, ul. Porcelanowa 21, 49-130 Tu³owice"
14688,1359,"Szko³a Podstawowa, Bierdzany ul. Szkolna 1, 46-046 Ligota Turawska"
14689,1359,"Szko³a Podstawowa, Kad³ub Turawski ul. G³ówna 12, 46-046 Ligota Turawska"
14690,1359,"Budynek by³ej Szko³y Podstawowej, Kotórz Ma³y ul. 1 Maja 6, 46-045 Turawa"
14691,1359,"Szko³a Podstawowa, ul. G³ówna 32, 46-046 Ligota Turawska"
14692,1359,"Szko³a Podstawowa, ul. Fabryczna 1, 46-023 Osowiec"
14693,1359,"Hala Sportowa im. Joachima Halupczoka, ul. Opolska 47A, 46-045 Turawa"
14694,1359,"Budynek by³ej Szko³y Podstawowej, Zakrzów Turawski ul. G³ówna 20, 46-046 Ligota Turawska"
14695,1359,"Szko³a Podstawowa, Zawada ul. Kolanowska 4, 46-022 Luboszyce"
14696,1359,"Remiza Ochotniczej Stra¿y Po¿arnej, Wêgry ul. Opolska 11a, 46-023 Osowiec"
14697,1359,"Klub wiejski ""Pod Lip¹"", Kotórz Wielki Opolska 15, 46-045 Turawa"
14698,1359,"Oddzia³ Zewnêtrzny Aresztu Œledczego w Opolu, ul. Spacerowa 14, 46-045 Turawa"
14699,1360,"Zespó³ Szkolno-Przedszkolny, (Szko³a Podstawowa), ul. Tysi¹clecia 16, 48-210 Bia³a"
14700,1360,"Urz¹d Miejski, ul. Rynek 10, 48-210 Bia³a"
14701,1360,"Gminne Centrum Kultury, ul. Prudnicka 35, 48-210 Bia³a"
14702,1360,"Wiejskie Centrum Kultury i Rekreacji, Chrzelice 177, 48-220 £¹cznik"
14703,1360,"Zespó³ Szkolno-Przedszkolny, (Publiczne Gimnazjum), ul. œw. Walentego 79, 48-220 £¹cznik"
14704,1360,"Remiza OSP, Pogórze 160a, 48-220 £¹cznik"
14705,1360,"Remiza OSP, Grabina 62, 48-210 Bia³a"
14706,1360,"Sala Samorz¹du Mieszkañców, Ligota Bialska 60, 48-210 Bia³a"
14707,1360,"Szko³a Podstawowa, Œmicz 106, 48-210 Bia³a"
14708,1360,"Sala Samorz¹du Mieszkañców, Olbrachcice 69a, 48-210 Bia³a"
14709,1360,"Sala Samorz¹du Mieszkañców, Gostomia 82c, 48-210 Bia³a"
14710,1360,"Rolnicza Spó³dzielnia Produkcyjna, Rostkowice 38, 48-210 Bia³a"
14711,1360,"Remiza OSP, Nowa Wieœ Prudnicka 51b, 48-210 Bia³a"
14712,1360,"Sala Samorz¹du Mieszkañców, Solec 36, 48-210 Bia³a"
14713,1360,"Sala Samorz¹du Mieszkañców, Prê¿yna 70a, 48-210 Bia³a"
14714,1360,"Sala Samorz¹du Mieszkañców, Kolnowice 76, 48-210 Bia³a"
14715,1360,"Dom Pomocy Spo³ecznej dla Doros³ych Zgromadzenia Sióstr Œw. El¿biety w Grabinie, Grabina 72, 48-210 Bia³a"
14716,1360,"Zespó³ Opieki Zdrowotnej w Bia³ej Szpital im. Œwiêtej El¿biety, ul. Moniuszki 8, 48-210 Bia³a"
14717,1361,"Œwietlica Oracze, ul. G³ubczycka 45A, 48-250 G³ogówek"
14718,1361,"Miejsko-Gminny Oœrodek Kultury, ul. Batorego 10, 48-250 G³ogówek"
14719,1361,"Strzelnica Sportowa, ul. Winiary 1, 48-250 G³ogówek"
14720,1361,"Stra¿ Po¿arna, ul. Dworcowa 9, 48-250 G³ogówek"
14721,1361,"Szko³a Podstawowa, Rac³awice Œl¹skie Zwyciêstwa 21, 48-250 G³ogówek"
14722,1361,"Stra¿ Po¿arna, Dzier¿ys³awice 21, 48-250 G³ogówek"
14723,1361,"Œwietlica, Mochów 84, 48-250 G³ogówek"
14724,1361,"Stra¿ Po¿arna, Wierzch 107, 48-250 G³ogówek"
14725,1361,"Przedszkole, Zawada 15, 48-250 G³ogówek"
14726,1361,"Œwietlica, Kierpieñ 80A, 48-250 G³ogówek"
14727,1361,"Przedszkole, Szonów 33, 48-250 G³ogówek"
14728,1361,"Œwietlica, Kazimierz 99, 48-250 G³ogówek"
14729,1361,"Szko³a Podstawowa, Biedrzychowice 110, 48-250 G³ogówek"
14730,1361,"Przedszkole, Stare Kotkowice ul. Sudecka 27, 48-250 G³ogówek"
14731,1361,"Œwietlica, Wróblin 47a, 48-250 G³ogówek"
14732,1361,"Szko³a Podstawowa, Twardawa ul. Kozielska 6, 48-250 G³ogówek"
14733,1362,"Niepubliczna Szko³a Podstawowa w Dytmarowie, Dytmarów 1a/1, 48-231 Lubrza"
14734,1362,"Œwietlica Wiejska, Jasiona 2A, 48-200 Prudnik"
14735,1362,"Klub w Krzy¿kowicach, Krzy¿kowice 49/6, 48-231 Lubrza"
14736,1362,"Urz¹d Gminy w Lubrzy-œwietlica na parterze, ul. Wolnoœci 73, 48-231 Lubrza"
14737,1362,"Remiza Ochotniczej Stra¿y Po¿arnej, Nowy Browiniec 10, 48-231 Lubrza"
14738,1362,"Wiejski Dom Kultury, Olszynka 36b, 48-231 Lubrza"
14739,1362,"Wiejski Dom Kultury, Prê¿ynka 2, 48-231 Lubrza"
14740,1362,"Wiejski Dom Kultury, Skrzypiec 34, 48-231 Lubrza"
14741,1362,"Remiza Ochotniczej Stra¿y Po¿arnej, Trzebina 125, 48-200 Prudnik"
14742,1363,"Zespó³ Szkó³ Medycznych, ul. Piastowska 26, 48-200 Prudnik"
14743,1363,"Œrodowiskowy Dom Samopomocy, ul. Parkowa 6, 48-200 Prudnik"
14744,1363,"Powiatowe Centrum Pomocy Rodzinie w Prudniku, ul. Koœciuszki 55 A, 48-200 Prudnik"
14745,1363,"Szkolne Schronisko M³odzie¿owe, ul. D¹browskiego 26, 48-200 Prudnik"
14746,1363,"Œwietlica Spó³dzielni Mieszkaniowej, ul. Wyszyñskiego 1a, 48-200 Prudnik"
14747,1363,"Centrum Tradycji Tkackich, ul. Królowej Jadwigi 23, 48-200 Prudnik"
14748,1363,"Publiczna Szko³a Podstawowa Nr 1, ul. Armii Krajowej 1, 48-200 Prudnik"
14749,1363,"Specjalny Oœrodek Szkolno-Wychowawczy, ul. M³yñska 1, 48-200 Prudnik"
14750,1363,"Miejska i Gminna Biblioteka Publiczna, ul. Mickiewicza 1, 48-200 Prudnik"
14751,1363,"Powiatowe Centrum Kszta³cenia Praktycznego, ul. Prê¿yñska 3 - 5 - 7, 48-200 Prudnik"
14752,1363,"Centrum Kszta³cenia Zawodowego i Ustawicznego, ul. Podgórna 5, 48-200 Prudnik"
14753,1363,"Szko³a Podstawowa Nr 1, ul. Podgórna 9, 48-200 Prudnik"
14754,1363,"Publiczne Przedszkole Nr 6, ul. Podgórna 9a, 48-200 Prudnik"
14755,1363,"Kompleks Sportowy na osiedlu Jesionowe Wzgórze, ul. Podgórna 7, 48-200 Prudnik"
14756,1363,"Szko³a Podstawowa, Moszczanka 166, 48-200 Prudnik"
14757,1363,"Szko³a Podstawowa, Rudziczka 266, 48-200 Prudnik"
14758,1363,"Centrum Sportowe, Niemys³owice 131a, 48-200 Prudnik"
14759,1363,"Szko³a Podstawowa, £¹ka Prudnicka G³ucho³aska 13, 48-200 Prudnik"
14760,1363,"Wiejski Dom Kultury, Mieszkowice 145, 48-200 Prudnik"
14761,1363,"Szko³a Podstawowa, Szybowice 72, 48-200 Prudnik"
14762,1363,"Wiejski Dom Kultury, Wierzbiec 5, 48-200 Prudnik"
14763,1363,"Wiejski Dom Kultury, Czy¿owice 57, 48-200 Prudnik"
14764,1363,"Wiejski Dom Kultury, Piorunkowice 53, 48-200 Prudnik"
14765,1363,"Prudnickie Centrum Medyczne S. A., ul. Piastowska 64, 48-200 Prudnik"
14766,1363,"Dom Pomocy Spo³ecznej w Prudniku, ul. M³yñska 11, 48-200 Prudnik"
14767,1363,"Zak³ad Karny w Nysie Oddzia³ Zewnêtrzny w Prudniku, ul. Koœciuszki 7, 48-200 Prudnik"
14768,1363,"Dom Œw. Jana Bo¿ego w Prudniku, ul. Piastowska 6, 48-200 Prudnik"
14769,1364,"Zespó³ Szkó³ Gminy Izbicko Szko³a Podstawowa w Izbicku, klasa nr 9, ul. 15 - go Grudnia 32, 47-180 Izbicko"
14770,1364,"Zespó³ Szkó³ Gminy Izbicko Szko³a Podstawowa w Kroœnicy, Kroœnica ul. Szkolna 18, 47-180 Izbicko"
14771,1364,"Klub przy OSP w Siedlcu, Siedlec ul. Wiejska 30, 47-180 Izbicko"
14772,1364,"Zespó³ Szkó³ Gminy Izbicko Szko³a Podstawowa w Otmicach, Otmice Klonowa 18, 47-180 Izbicko"
14773,1364,"Klub Wiejski w Suchodañcu, Suchodaniec ul. Dêbowa 2, 47-180 Izbicko"
14774,1364,"Zespó³ Szkó³ Gminy Izbicko Szko³a Podstawowa w Izbicku, klasa nr 10, 15 - go Grudnia 32, 47-180 Izbicko"
14775,1365,"Publiczna Szko³a Podstawowa w Jemielnicy, ul. Szkolna 2, 47-133 Jemielnica"
14776,1365,"Publiczna Szko³a Podstawowa w Jemielnicy, ul. Szkolna 2a, 47-133 Jemielnica"
14777,1365,"Publiczna Szko³a Podstawowa w Piotrówce, Piotrówka ul. Koœciuszki 98, 47-133 Jemielnica"
14778,1365,"Œwietlica Wiejska w Centawie, Centawa ul. Powstañców Œl¹skich 13, 47-134 B³otnica Strzelecka"
14779,1365,"Œwietlica Wiejska w Barucie, Barut ul. Wiejska 65, 47-133 Jemielnica"
14780,1365,"Œwietlica Wiejska w G¹siorowicach, G¹siorowice ul. Szkolna 17, 47-133 Jemielnica"
14781,1365,"Œwietlica Wiejska w £aziskach, £aziska ul. Strzelecka 37, 47-133 Jemielnica"
14782,1366,"Szko³a Podstawowa, ul. 1 Maja 5, 47-110 Kolonowskie"
14783,1366,"Œwietlica OSP, ul. Leœna 6b, 47-110 Kolonowskie"
14784,1366,"Szko³a Podstawowa, ul. Jana Paw³a II 4, 47-113 Kolonowskie"
14785,1366,"Dom Aktywnoœci Wiejskiej, Spórok ul. Guznera 3, 47-175 Kad³ub"
14786,1366,"Szko³a Podstawowa, Staniszcze Ma³e ul. Szkolna 1, 47-113 Kolonowskie"
14787,1366,"Publiczne Przedszkole, Staniszcze Wielkie ul. Koœcielna 15, 47-113 Kolonowskie"
14788,1367,"Urz¹d Miejski, ul. 1 Maja 9, 47-150 Leœnica"
14789,1367,"Szko³a Podstawowa, ul. Zdzieszowicka 23, 47-150 Leœnica"
14790,1367,"Remiza OSP, Wysoka ul. Strzelecka 67, 47-150 Leœnica"
14791,1367,"Publiczne Przedszkole w Leœnicy, Oddzia³ Zamiejscowy w Dolnej, Dolna ul. Wiejska 30, 47-100 Strzelce Opolskie"
14792,1367,"Klub Wiejski, Kad³ubiec ul. Wiejska 93, 47-150 Leœnica"
14793,1367,"Zespó³ Szkolno-Przedszkolny, Zalesie Œl¹skie ul. Dworcowa 4, 47-150 Leœnica"
14794,1367,"Zespó³ Szkolno-Przedszkolny, Raszowa ul. Góry Œwiêtej Anny 91, 47-150 Leœnica"
14795,1367,"Dom Pomocy Spo³ecznej w Strzelcach Opolskich-Filia w Leœnicy, ul. Szpitalna 20, 47-150 Leœnica"
14796,1368,"Centrum Kszta³cenia Zawodowego i Ustawicznego, ul. Powstañców Œl¹skich 3, 47-100 Strzelce Opolskie"
14797,1368,"Strzelecki Oœrodek Kultury, Plac Stefana ¯eromskiego 7, 47-100 Strzelce Opolskie"
14798,1368,"Gminny Zarz¹d Mienia Komunalnego w Strzelcach Opolskich, ul. Zamkowa 4, 47-100 Strzelce Opolskie"
14799,1368,"Publiczna Szko³a Podstawowa Nr 1, ul. Kozielska 34, 47-100 Strzelce Opolskie"
14800,1368,"Zespó³ Szkó³ Ogólnokszta³c¹cych, ul. Krakowska 38, 47-100 Strzelce Opolskie"
14801,1368,"Pañstwowa Szko³a Muzyczna I-go stopnia, ul. Jana Matejki 1, 47-100 Strzelce Opolskie"
14802,1368,"Œwietlica Wiejska, Szczepanek ul. Strzelecka 101, 47-100 Strzelce Opolskie"
14803,1368,"Publiczna Szko³a Podstawowa Nr 2, ul. Wawrzyñca Œwierzego 3, 47-100 Strzelce Opolskie"
14804,1368,"Publiczna Szko³a Podstawowa Nr 1, ul. Marka Prawego 21, 47-100 Strzelce Opolskie"
14805,1368,"Publiczna Szko³a Podstawowa Nr 4, sala lekcyjna nr 2, ul. Sosnowa 3, 47-100 Strzelce Opolskie"
14806,1368,"Publiczna Szko³a Podstawowa Nr 4, sala lekcyjna nr 3, ul. Sosnowa 3, 47-100 Strzelce Opolskie"
14807,1368,"Publiczna Szko³a Podstawowa Nr 7, ul. Kardyna³a Stefana Wyszyñskiego 2, 47-100 Strzelce Opolskie"
14808,1368,"Przedszkole Publiczne Nr 8, ul. Kardyna³a Stefana Wyszyñskiego 6, 47-100 Strzelce Opolskie"
14809,1368,"¯³obek, ul. Kardyna³a Stefana Wyszyñskiego 14, 47-100 Strzelce Opolskie"
14810,1368,"Przedszkole Publiczne Nr 9, ul. Kardyna³a Stefana Wyszyñskiego 12, 47-100 Strzelce Opolskie"
14811,1368,"Zespó³ Placówek Oœwiatowych w Dziewkowicach, Przedszkole Publiczne, Dziewkowice ul. Strzelecka 1, 47-100 Strzelce Opolskie"
14812,1368,"Zespó³ Placówek Oœwiatowych w B³otnicy Strzeleckiej, Przedszkole Publiczne, Warm¹towice ul. B³otnicka 6, 47-100 Strzelce Opolskie"
14813,1368,"Zespó³ Placówek Oœwiatowych w B³otnicy Strzeleckiej, Publiczna Szko³a Podstawowa, B³otnica Strzelecka ul. Toszecka 19, 47-100 Strzelce Opolskie"
14814,1368,"Niepubliczna Szko³a Podstawowa, Grodzisko ul. G³ówna 35, 47-100 Strzelce Opolskie"
14815,1368,"Zespó³ Placówek Oœwiatowych w Kad³ubie, Przedszkole Publiczne, Osiek ul. Strzelecka 1, 47-100 Strzelce Opolskie"
14816,1368,"Zespó³ Placówek Oœwiatowych Publiczna Szko³a Podstawowa, Kalinowice ul. Szkolna 1, 47-100 Strzelce Opolskie"
14817,1368,"Publiczna Szko³a Podstawowa, Szymiszów ul. Wolnoœci 1, 47-100 Strzelce Opolskie"
14818,1368,"Œwietlica Wiejska, Ro¿ni¹tów ul. Wolnoœci 28, 47-100 Strzelce Opolskie"
14819,1368,"Zespó³ Placówek Oœwiatowych w Suchej, Publiczna Szko³a Podstawowa, Sucha ul. Koœcielna 40, 47-100 Strzelce Opolskie"
14820,1368,"Publiczna Szko³a Podstawowa, Szymiszów ul. Szkolna 2, 47-100 Strzelce Opolskie"
14821,1368,"Zespó³ Placówek Oœwiatowych w Rozmierce, Publiczna Szko³a Podstawowa, Rozmierka ul. Szkolna 3, 47-100 Strzelce Opolskie"
14822,1368,"Œwietlica Wiejska, Rozmierz ul. Wyzwolenia 10, 47-100 Strzelce Opolskie"
14823,1368,"Zespó³ Placówek Oœwiatowych, Publiczna Szko³a Podstawowa, Kad³ub ul. Powstañców Œl¹skich 26, 47-100 Strzelce Opolskie"
14824,1368,"Dom Pomocy Spo³ecznej w Strzelcach Opolskich, ul. Stra¿acka 8, 47-100 Strzelce Opolskie"
14825,1368,"Dom Pomocy Spo³ecznej w Strzelcach Opolskich Filia w Szymiszowie, Szymiszów ul. Strzelecka 2, 47-100 Strzelce Opolskie"
14826,1368,"Szpital Powiatowy w Strzelcach Opolskich, ul. Opolska 36 A, 47-100 Strzelce Opolskie"
14827,1368,"Zak³ad Karny Nr 1 w Strzelcach Opolskich, ul. Karola Miarki 1, 47-100 Strzelce Opolskie"
14828,1368,"Zak³ad Karny Nr 2 w Strzelcach Opolskich, ul. Klonowa 3, 47-100 Strzelce Opolskie"
14829,1369,"Sala Posiedzeñ Urzêdu Miejskiego, ul. S³awiêcicka 19, 47-143 Ujazd"
14830,1369,"Szko³a Podstawowa, Olszowa ul. Szkolna 7, 47-143 Ujazd"
14831,1369,"Szko³a Podstawowa, Jaryszów ul. Stawowa 1, 47-143 Ujazd"
14832,1369,"Œwietlica Wiejska, Zimna Wódka ul. Ujazdowska 6, 47-143 Ujazd"
14833,1369,"Œwietlica Wiejska, Sieroniowice ul. Strzelecka 29, 47-143 Ujazd"
14834,1369,"Budynek po Szkole Podstawowej, Stary Ujazd ul. Szkolna 3, 47-143 Ujazd"
14835,1369,"Budynek Kulturalno-Oœwiatowy, Niezdrowice ul. Wiejska 34, 47-143 Ujazd"
14836,1370,"Kinoteatr, Plac Hutnika 1, 47-120 Zawadzkie"
14837,1370,"Oœrodek Pomocy Spo³ecznej, ul. Dêbowa 11, 47-120 Zawadzkie"
14838,1370,"Publiczna Szko³a Podstawowa w Zawadzkiem, ul. Opolska 47, 47-120 Zawadzkie"
14839,1370,"Publiczna Szko³a Podstawowa, ¯êdowice ul. Strzelecka 35A, 47-120 Zawadzkie"
14840,1370,"Zabytkowa Chata, ul. Dobrego Pasterza 35, 47-126 Kielcza"
14841,1371,"Gminny Dom Kultury w Czarnej, Czarna Górna 113, 38-710 Czarna"
14842,1371,"Œwietlica wiejska w Czarnej Dolnej, Czarna Dolna 32, 38-710 Czarna"
14843,1371,"Œwietlica wiejska w Polanie, Polana 33, 38-710 Czarna"
14844,1371,"Remizo-œwietlica w Michniowcu, Michniowiec 4, 38-710 Czarna"
14845,1372,"Gminny Oœrodek Kultury w Lutowiskach, Lutowiska 74A, 38-713 Lutowiska"
14846,1372,"Szkolne Schronisko M³odzie¿owe w Stuposianach, Stuposiany 9, 38-713 Lutowiska"
14847,1372,"Remiza Stra¿acka w Dwerniku, Dwernik 34, 38-713 Lutowiska"
14848,1372,"Œwietlica wiejska w Chmielu, Chmiel 16A, 38-713 Lutowiska"
14849,1373,"Przedszkole Nr 2, ul. 29 Listopada 49, 38-700 Ustrzyki Dolne"
14850,1373,"Hala Sportowa przy Szkole Podstawowej Nr 1, ul. 29 Listopada 19 A, 38-700 Ustrzyki Dolne"
14851,1373,"Œwietlica Nadleœnictwa Ustrzyki Dolne, ul. Rynek 6, 38-700 Ustrzyki Dolne"
14852,1373,"Szko³a Podstawowa Nr 2, ul. Dobra 6, 38-700 Ustrzyki Dolne"
14853,1373,"Wspólnota Mieszkaniowa Prochatka 3, ul. £ukasiewicza 6 (œwietlica), 38-700 Ustrzyki Dolne"
14854,1373,"Zespó³ Basenów ""Delfin"", ul. Witolda Gombrowicza 49, 38-700 Ustrzyki Dolne"
14855,1373,"¯³obek Miejski, Pionierska 8, 38-700 Ustrzyki Dolne"
14856,1373,"Bieszczadzki Zespó³ Placówek Szkolno-Wychowawczych, W. Gombrowicza 37, 38-700 Ustrzyki Dolne"
14857,1373,"Szko³a Podstawowa w £obozewie Dolnym, £obozew Dolny 61A, 38-700 Ustrzyki Dolne"
14858,1373,"Szko³a Podstawowa w Ustjanowej Górnej, Ustjanowa Górna 84, 38-700 Ustrzyki Dolne"
14859,1373,"Œwietlica wiejska w Równi, Równia 51 B, 38-700 Ustrzyki Dolne"
14860,1373,"Œwietlica wiejska w Bandrowie Narodowym, Bandrów Narodowy 52, 38-700 Ustrzyki Dolne"
14861,1373,"Szko³a Podstawowa w Hoszowie, Hoszów 31, 38-700 Ustrzyki Dolne"
14862,1373,"Dom Pomocy Spo³ecznej w Moczarach, Moczary 41, 38-700 Ustrzyki Dolne"
14863,1373,"Œwietlica w Brzegach Dolnych, Brzegi Dolne 46, 38-700 Ustrzyki Dolne"
14864,1373,"Szko³a Podstawowa w £odynie, £odyna 41, 38-700 Ustrzyki Dolne"
14865,1373,"Œwietlica wiejska w Kroœcienku, Kroœcienko 74, 38-700 Ustrzyki Dolne"
14866,1373,"Budynek by³ego Gimnazjum w Wojtkówce, Wojtkówka 26, 38-712 Wojtkowa"
14867,1373,"Szko³a Podstawowa w Wojtkowej, Wojtkowa 40, 38-712 Wojtkowa"
14868,1373,"Szko³a Podstawowa w Ropience, Ropienka 111, 38-711 Ropienka"
14869,1373,"Œwietlica w Brelikowie, Brelików 38, 38-711 Ropienka"
14870,1373,"Szpital Ogólny SP ZOZ w Ustrzykach Dolnych, ul. 29 Listopada 57, 38-700 Ustrzyki Dolne"
14871,1374,"Urz¹d Miejski w Brzozowie (sala konferencyjna I p. , nr 117), ul. Armii Krajowej 1, 36-200 Brzozów"
14872,1374,"Ratusz Miejski w Brzozowie, ul. Rynek 10 (I piêtro), ul. Rynek 10, 36-200 Brzozów"
14873,1374,"Budynek administracyjny Szpitala Specjalistycznego w Brzozowie, ul. Ks. J. Bielawskiego 18 (œwietlica), ul. Ks. J. Bielawskiego 18, 36-200 Brzozów"
14874,1374,"Szko³a Podstawowa Nr 2 w Humniskach, Humniska 877, 36-206 Humniska"
14875,1374,"Szko³a Podstawowa Nr 1 w Humniskach, Humniska 264, 36-206 Humniska"
14876,1374,"Szko³a Podstawowa Nr 1 w Humniskach, Humniska 264, 36-206 Humniska"
14877,1374,"Dom Stra¿aka w Grabownicy Starzeñskiej (parter), Grabownica Starzeñska 593, 36-207 Grabownica Starzeñska"
14878,1374,"Dom Stra¿aka w Grabownicy Starzeñskiej (I piêtro), Grabownica Starzeñska 593, 36-207 Grabownica Starzeñska"
14879,1374,"Dom Stra¿aka w Górkach, Górki 73, 36-200 Brzozów"
14880,1374,"Szko³a Podstawowa w Turzym Polu, Turze Pole 152, 36-200 Brzozów"
14881,1374,"Szko³a Podstawowa w Zmiennicy, Zmiennica 29, 36-200 Brzozów"
14882,1374,"Szko³a Podstawowa w Starej Wsi, Stara Wieœ 790, 36-200 Brzozów"
14883,1374,"Szko³a Podstawowa w Starej Wsi, Stara Wieœ 790, 36-200 Brzozów"
14884,1374,"Zespó³ Szkó³ Nr 1 w Przysietnicy, Przysietnica 198, 36-200 Brzozów"
14885,1374,"Szko³a Podstawowa Nr 2 w Przysietnicy, Przysietnica 514, 36-200 Brzozów"
14886,1374,"Budynek Szpitala, ul. Ks. J. Bielawskiego 18, 36-200 Brzozów"
14887,1374,"Dom Pomocy Spo³ecznej w Brzozowie, ul. W. Witosa 13, 36-200 Brzozów"
14888,1375,"Szko³a Podstawowa w Baryczy, Barycz 238, 36-230 Domaradz"
14889,1375,"Szko³a Podstawowa Nr 2 w Domaradzu, Domaradz 651, 36-230 Domaradz"
14890,1375,"Szko³a Podstawowa Nr 1 w Domaradzu, Domaradz 349, 36-230 Domaradz"
14891,1375,"Dom Stra¿aka w Domaradzu (Porêby), Domaradz 897 A, 36-230 Domaradz"
14892,1375,"Zespó³ Szkó³ w Golcowej, Golcowa 456, 36-230 Domaradz"
14893,1375,"Szko³a Podstawowa Nr 2 w Golcowej, Golcowa 284, 36-230 Domaradz"
14894,1376,"Szko³a Podstawowa im. Œwiêtej Królowej Jadwigi w Dydni, Dydnia 221, 36-204 Dydnia"
14895,1376,"Dom Ludowy w Grabówce, Grabówka 66, 36-207 Brzozów"
14896,1376,"Dom Ludowy w Jab³once, Jab³onka 47, 36-204 Dydnia"
14897,1376,"Dom Ludowy w Witry³owie, Witry³ów 21, 36-204 Dydnia"
14898,1376,"Dom Ludowy w Krzemiennej, Krzemienna 46, 36-204 Dydnia"
14899,1376,"Dom Stra¿aka w Temeszowie, Temeszów 27, 36-204 Dydnia"
14900,1376,"Szko³a Podstawowa w Niewistce, Niewistka 37, 36-204 Dydnia"
14901,1376,"Szko³a Podstawowa w Obarzymie, Obarzym 36A, 36-204 Dydnia"
14902,1376,"Dom Ludowy w Krzywem, Krzywe 68, 36-204 Dydnia"
14903,1376,"Dom Ludowy w Koñskiem, Koñskie 39, 36-204 Dydnia"
14904,1376,"Dom Ludowy w Niebocku, Niebocko 148, 36-207 Brzozów"
14905,1376,"Szko³a Podstawowa w Wydrnej, Wydrna 132, 36-204 Dydnia"
14906,1377,"Szko³a Podstawowa w Haczowie-œwietlica na parterze, Haczów 593, 36-213 Haczów"
14907,1377,"Szko³a Podstawowa w Haczowie-sala gimnastyczna, Haczów 593, 36-213 Haczów"
14908,1377,"Szko³a Podstawowa w Trzeœniowie, Trzeœniów 107, 36-212 Trzeœniów"
